Commit,Date,related,PR/Issue,Root Cause,Impact,Fixing pattern,Fixing element
https://github.com/pytorch/pytorch/commit/31b7d0873ca713559dc6f7f6ef8b9bf13ba57c59,2020-01-15 18:35:50,2,,,,,
https://github.com/pytorch/pytorch/commit/22044c6f7cbdafdd340714bbe220b621e1927826,2020-01-07 13:04:24,2,,,,,
https://github.com/pytorch/pytorch/commit/c65305e9913629891ea9296c414b54259c1ddbb9,2020-01-06 14:15:33,2,,,,,
https://github.com/pytorch/pytorch/commit/8c425dd201be9a5def8bf943b5984a334da9e7b4,2020-01-03 10:58:26,2,,,,,
https://github.com/pytorch/pytorch/commit/fb63c0e2c9642ece9b9cd3c4b2cc93c74504be69,2019-12-23 13:59:00,2,,,,,
https://github.com/pytorch/pytorch/commit/2099cfa13d681febf15ab018474dc06bafa60b02,2019-12-20 12:12:54,2,,,,,
https://github.com/pytorch/pytorch/commit/226c2d79ce5494801b039d60da51f7c023059ab6,2019-12-19 16:33:11,2,,,,,
https://github.com/pytorch/pytorch/commit/386cd59d44664e66542bd23fddd7b50433fe4033,2019-12-18 12:15:52,2,,,,,
https://github.com/pytorch/pytorch/commit/60ec53c7fda003fb6874dca7373c6c414e27f88c,2019-12-15 17:01:31,2,,,,,
https://github.com/pytorch/pytorch/commit/a929d312acde850060db66ca40bb0eb6bee97761,2019-12-11 13:33:00,2,,,,,
https://github.com/pytorch/pytorch/commit/e3d40f857b7e51b1eec2a63e1b81a4afdebf869a,2019-12-10 17:36:13,2,,,,,
https://github.com/pytorch/pytorch/commit/a7406516d1b0c35973461833fa665d4296a75038,2019-12-06 0:00:39,2,,,,,
https://github.com/pytorch/pytorch/commit/4e6379379ca8ad5b9d54080e63b9396b890c7994,2019-12-03 17:43:19,2,,,,,
https://github.com/pytorch/pytorch/commit/5ada5363fc18d36ddf3f6b5f54123b80a42ec819,2019-11-26 20:38:36,2,,,,,
https://github.com/pytorch/pytorch/commit/168570b0dac872403577fbdf3fb77084b2cc3cf0,2019-11-21 21:56:34,2,,,,,
https://github.com/pytorch/pytorch/commit/d934cf484b60854d31ef6f18340f58e2b51e376c,2019-11-21 13:35:15,2,,,,,
https://github.com/pytorch/pytorch/commit/def2985e90a11e39b661f5546d6de2cd0a022ff6,2019-11-20 1:53:59,2,,,,,
https://github.com/pytorch/pytorch/commit/1597f2298214a04fd9733d72caf9bbc2f0959895,2019-11-19 13:05:47,2,,,,,
https://github.com/pytorch/pytorch/commit/3f5dc95b57496c4ea938be381efcdc2ea92bb4cc,2019-11-15 16:55:38,2,,,,,
https://github.com/pytorch/pytorch/commit/b508de6412332778864f298bf045d364309c7b35,2019-11-14 23:41:33,2,,,,,
https://github.com/pytorch/pytorch/commit/b8dca04f7381798a344d01e52a34a20cf300c277,2019-11-13 19:48:40,2,,,,,
https://github.com/pytorch/pytorch/commit/86fee25d99f53ce85d4b29ff84a327a025d893a2,2019-11-09 23:23:30,2,,,,,
https://github.com/pytorch/pytorch/commit/f441bb1c2088e9ce6684765a75869a72817be39d,2019-11-08 12:43:51,2,,,,,
https://github.com/pytorch/pytorch/commit/fa66a1498eb1fac5b36811d5c1d6ba1540ffc824,2019-11-07 18:53:05,2,,,,,
https://github.com/pytorch/pytorch/commit/564384fe12ddb4d37b96b90852b7cb94429a62ae,2019-11-07 15:09:17,2,,,,,
https://github.com/pytorch/pytorch/commit/dbbb2fc9e50b26f500c0b2c238d88efd7e625230,2019-11-01 14:18:21,2,,,,,
https://github.com/pytorch/pytorch/commit/9fb0079036c7def2b9a15ad2c659398f2d2ed135,2019-10-31 2:02:34,2,,,,,
https://github.com/pytorch/pytorch/commit/e2125436817504794f5ecebec17adf233137d89c,2019-10-25 11:14:07,2,,,,,
https://github.com/pytorch/pytorch/commit/ba59d720cd5c5c81601b53d2c3397c46c1f87883,2019-10-21 16:03:02,2,,,,,
https://github.com/pytorch/pytorch/commit/5797f5dd27a5a2734f197cecb0e57d71e30dc944,2019-10-15 17:35:24,2,,,,,
https://github.com/pytorch/pytorch/commit/09464a7bf51cfbddee2edd353f13f85b954e1d12,2019-10-14 23:19:48,2,,,,,
https://github.com/pytorch/pytorch/commit/57d4f8e3d7904106041c12bc62ce46afebe7bd3a,2019-10-11 20:01:54,2,,,,,
https://github.com/pytorch/pytorch/commit/726bbfffb9aa74ec00753baee6505d8c55645011,2019-10-11 13:16:01,2,,,,,
https://github.com/pytorch/pytorch/commit/c7429188541580137103ce55d8909f1e0ab3f3b4,2019-10-08 14:30:59,2,,,,,
https://github.com/pytorch/pytorch/commit/310ebb45a845316a2214018ac6cc8f137762ae75,2019-09-28 0:54:28,2,,,,,
https://github.com/pytorch/pytorch/commit/38f7a51cf25a8b781ac1119a6feab457c0aae70d,2019-09-27 18:17:27,2,,,,,
https://github.com/pytorch/pytorch/commit/e0f86f7abab097f7ca634845191b4ef6d4c3e356,2019-09-23 15:08:52,2,,,,,
https://github.com/pytorch/pytorch/commit/d79972647455cc10757da7fd43223bfadc850823,2019-09-19 14:53:33,2,,,,,
https://github.com/pytorch/pytorch/commit/fbc038ab35d4852321972fe958c8c6b67751b6fa,2019-09-12 18:12:41,2,,,,,
https://github.com/pytorch/pytorch/commit/929764ac2ad0d7c26e3defa2d4c4d39f4933a7ef,2019-09-11 5:23:34,2,,,,,
https://github.com/pytorch/pytorch/commit/e8f316c024199e88c6b51119464650fb01c1fdb4,2019-09-09 21:21:47,2,,,,,
https://github.com/pytorch/pytorch/commit/17e7079aa2caabddf900f154b5c8032fdebcce34,2019-09-05 18:14:09,2,,,,,
https://github.com/pytorch/pytorch/commit/7ec6b74a35047ae96c77762073ee7a690b3cccf7,2019-08-30 18:16:37,2,,,,,
https://github.com/pytorch/pytorch/commit/629a2b3615751895ef098c0db1bcd1f3c8cf7b55,2019-08-29 21:59:18,2,,,,,
https://github.com/pytorch/pytorch/commit/f077847a4592b3ba7fd0a3efcf7fb381c8bb6cca,2019-08-29 18:04:16,2,,,,,
https://github.com/pytorch/pytorch/commit/91db62a8bb80675df7c652096d5050cae0e27a3e,2019-08-28 20:37:09,2,,,,,
https://github.com/pytorch/pytorch/commit/2e224d62b6afecc78d885d0a4e160354950f6424,2019-08-27 21:43:11,2,,,,,
https://github.com/pytorch/pytorch/commit/9fd62436b4f215be769a4854c1455e8c414c2371,2019-08-27 21:33:24,2,,,,,
https://github.com/pytorch/pytorch/commit/5b84514a9fdabb4ac54515217c24a134a173dcbf,2019-08-23 17:07:31,2,,,,,
https://github.com/pytorch/pytorch/commit/789f4ad87b0f57c94798e228fa48dd664dcddadf,2019-08-22 6:39:45,2,,,,,
https://github.com/pytorch/pytorch/commit/a8edc2b5d2aa76b7bfe7082d99e0006dba845253,2019-07-29 16:47:05,2,,,,,
https://github.com/pytorch/pytorch/commit/dec4eacae495c5fa5378db54a743bba30078711c,2019-07-29 16:14:39,2,,,,,
https://github.com/pytorch/pytorch/commit/a356276d792ce4bb9fe693ed32fa34e8a273c91a,2019-07-29 15:24:59,2,,,,,
https://github.com/pytorch/pytorch/commit/81e46d4f787b93778219892cbe412883bd80718e,2019-07-29 11:08:43,2,,,,,
https://github.com/pytorch/pytorch/commit/7c383ba4a05a3fe1e6cc1738481a8f14631a0c75,2019-07-25 14:26:16,2,,,,,
https://github.com/pytorch/pytorch/commit/f477cab2dc3d75a53b1c8856417f9ccfd99da287,2019-07-25 12:49:01,2,,,,,
https://github.com/pytorch/pytorch/commit/24601daa1203a9ad1232e1d18a07ff4842d53d27,2019-07-24 0:11:06,2,,,,,
https://github.com/pytorch/pytorch/commit/11d257e5df15cad15f17fdd3b1577653d112d315,2019-07-18 15:10:10,2,,,,,
https://github.com/pytorch/pytorch/commit/8ced53d62b71f1379539196a646eccad4a5eb7ab,2019-07-16 17:03:43,2,,,,,
https://github.com/pytorch/pytorch/commit/01f03d56ee0dbcd678fa57dbbc715301bc5864d6,2019-07-16 16:20:43,2,,,,,
https://github.com/pytorch/pytorch/commit/31497799b92a46764006dc8522f7272d7e6e66f2,2019-07-16 14:32:36,2,,,,,
https://github.com/pytorch/pytorch/commit/8399197df67f90d7e5cb52d735eb55c803664b35,2019-07-15 9:41:56,2,,,,,
https://github.com/pytorch/pytorch/commit/9e18234109778fc5ab6f03fc00164d3468102e01,2019-06-29 1:22:24,2,,,,,
https://github.com/pytorch/pytorch/commit/6f0f7e316d7845490445212d471251ab96aa2246,2019-06-27 18:43:38,2,,,,,
https://github.com/pytorch/pytorch/commit/85cbe0d8258ab06897e2f049e61f74d8aa935240,2019-06-24 13:32:48,2,,,,,
https://github.com/pytorch/pytorch/commit/4009089d1f3add9bb14fe6df6314ba811f57659e,2019-06-21 17:45:06,2,,,,,
https://github.com/pytorch/pytorch/commit/4b45f08f8765549915417997c30ae8981f2ad125,2019-06-13 16:15:23,2,,,,,
https://github.com/pytorch/pytorch/commit/678dc44d4c15fda55df129316a6e549942c55a43,2019-05-31 20:10:05,2,,,,,
https://github.com/pytorch/pytorch/commit/eb4d43df3bf8b6d319b8d73499f43fee71d4e708,2019-05-30 23:16:11,2,,,,,
https://github.com/pytorch/pytorch/commit/8fcd80af200cea42759ef4fc8b1e7ee704eaa673,2019-05-29 17:34:02,2,,,,,
https://github.com/pytorch/pytorch/commit/8dda19b79f2c4418f481a9f56932b3b5c5afdf39,2019-05-29 3:53:53,2,,,,,
https://github.com/pytorch/pytorch/commit/1e8f129a05cc80ce6c99ecbc9032eaaf64f33bb5,2019-05-26 21:43:24,2,,,,,
https://github.com/pytorch/pytorch/commit/036a159fb9c064877e32949b72c8f605fb358d5b,2019-05-20 12:54:37,2,,,,,
https://github.com/pytorch/pytorch/commit/110ed511a46449cbc065f5b463013d4671bc56b1,2019-05-17 11:47:11,2,,,,,
https://github.com/pytorch/pytorch/commit/ca24e18c7e3daa4ee961ade52f4954eb1f6617de,2019-05-15 20:28:25,2,,,,,
https://github.com/pytorch/pytorch/commit/508ca44fccbee8453f6c8ef8ef6893f4b41f2999,2019-04-30 15:57:24,2,,,,,
https://github.com/pytorch/pytorch/commit/65496e4e67b42e52b3428b0cf2d994e0aa1a9902,2019-04-25 17:50:19,2,,,,,
https://github.com/pytorch/pytorch/commit/bb05f7072429f3cd6f44a32da580f5cb97aacc75,2019-04-23 12:54:20,2,,,,,
https://github.com/pytorch/pytorch/commit/e7fc7c732cbde822f9490840704b1f57fe86c50a,2019-04-22 23:55:17,2,,,,,
https://github.com/pytorch/pytorch/commit/638ffac359c9b039b92ce1b385ca64529c52de64,2019-04-21 17:05:13,2,,,,,
https://github.com/pytorch/pytorch/commit/6c91610f0c86153232bf3a66f3a23e42b96e79b6,2019-04-07 18:06:04,2,,,,,
https://github.com/pytorch/pytorch/commit/65dfe1203ffab064d4e32fa8f76833042369d2f5,2019-04-03 15:47:23,2,,,,,
https://github.com/pytorch/pytorch/commit/b77e3c2ca1790cfd4414d15f0a0952a630dc22c9,2019-04-02 18:23:04,2,,,,,
https://github.com/pytorch/pytorch/commit/828a6a3b3943a0a0701ecacacd2bcc34fc03fe03,2019-03-31 5:08:11,2,,,,,
https://github.com/pytorch/pytorch/commit/647154f82ac2c57769f080c41452b3e5960ab94f,2019-03-25 11:44:17,2,,,,,
https://github.com/pytorch/pytorch/commit/0d78126a6fd72b0954dae93bde3e6542d316d866,2019-03-22 20:03:25,2,,,,,
https://github.com/pytorch/pytorch/commit/1e7f027f5bb95f315cf3d996e64b2c2def230845,2019-03-13 4:40:10,2,,,,,
https://github.com/pytorch/pytorch/commit/906f9efc576b23b7a7229b7d1599f1d9426ccefc,2019-03-11 11:52:13,2,,,,,
https://github.com/pytorch/pytorch/commit/08fb9021da32e73bd7dec73104eea6a76dd44439,2019-03-06 13:48:16,2,,,,,
https://github.com/pytorch/pytorch/commit/c596683309d9f50406d395f2b93b7c12b0e68fee,2019-02-28 16:36:17,2,,,,,
https://github.com/pytorch/pytorch/commit/9e08c998dbf5ab3da755b06c5c9b5e2b76aac31a,2019-02-25 17:39:24,2,,,,,
https://github.com/pytorch/pytorch/commit/393c97fda79454a4c482409f67e1502c3e93b82a,2019-02-25 14:05:51,2,,,,,
https://github.com/pytorch/pytorch/commit/260f66c3165ce0c48dd1514a916da6971d981578,2019-02-21 22:34:30,2,,,,,
https://github.com/pytorch/pytorch/commit/11816affab86a69ee721047fdcaa1a0e3136e07c,2019-02-14 1:41:13,2,,,,,
https://github.com/pytorch/pytorch/commit/f2e6a3f23076617f5e18c576f6526a8a345308f8,2019-02-12 14:45:43,2,,,,,
https://github.com/pytorch/pytorch/commit/22477c6a7fc327cdf913751ab31b788ec710caa9,2019-02-07 21:29:37,2,,,,,
https://github.com/pytorch/pytorch/commit/4193f7a1062bb0aa7a171796599710aadc8ad1ea,2019-02-07 16:35:59,2,,,,,
https://github.com/pytorch/pytorch/commit/39eab01b6180e276c71f733593df95b727799baf,2019-02-06 12:21:41,2,,,,,
https://github.com/pytorch/pytorch/commit/f2e0d64775c88fef031e65a280c7fb65b0a86473,2019-02-06 12:05:49,2,,,,,
https://github.com/pytorch/pytorch/commit/963e410b57ce55f6381413ad2774ea6e75cc9cee,2019-02-05 12:35:37,2,,,,,
https://github.com/pytorch/pytorch/commit/0cd918f4d395f6799ad6f57c726615c85df8c8d2,2019-02-05 4:55:09,2,,,,,
https://github.com/pytorch/pytorch/commit/a44826e6599b84fd16c95ed4e2dad8c34f91dee0,2019-01-30 21:35:45,2,,,,,
https://github.com/pytorch/pytorch/commit/bc53805f2efff483ee71a934b985768ffbd96cb5,2019-01-30 21:29:00,2,,,,,
https://github.com/pytorch/pytorch/commit/af513cd433124b6777d3d1dfbe1042a4aca0ff79,2019-01-24 14:18:57,2,,,,,
https://github.com/pytorch/pytorch/commit/f1ad5e08c7a009686aabfbd0b6603c79ca21444f,2019-01-17 14:28:56,2,,,,,
https://github.com/pytorch/pytorch/commit/1a5c5fe7c91e49a8c167058e2193f95744778a0d,2019-01-17 12:51:45,2,,,,,
https://github.com/pytorch/pytorch/commit/c07647814bd06e7537764e96e7d6dbf0faec69a9,2018-12-23 17:38:13,2,,,,,
https://github.com/pytorch/pytorch/commit/2f38ffbcb300fa75bd97ec70a446540bcba4ee7c,2018-12-17 19:17:27,2,,,,,
https://github.com/pytorch/pytorch/commit/e1808be37d7dd011e8c7baa1c881944aa1dd7163,2018-12-14 20:37:21,2,,,,,
https://github.com/pytorch/pytorch/commit/68ad9ae5bebd9efab127fa99e2bafd6852bbd8ed,2018-12-12 12:58:03,2,,,,,
https://github.com/pytorch/pytorch/commit/55092b1cc604fad3d70d31e71bbdd3a43a279423,2018-12-05 15:00:23,2,,,,,
https://github.com/pytorch/pytorch/commit/b807970aeaf3bd26068f347a01196b66c0a21bb5,2018-11-19 21:30:54,2,,,,,
https://github.com/pytorch/pytorch/commit/ce6192a21f5307572bd7ee9aae49f566fc9b592c,2018-11-16 20:18:08,2,,,,,
https://github.com/pytorch/pytorch/commit/35a24a9a948d5a41a6e9c8c42e9c88cb427146d3,2018-11-14 12:16:09,2,,,,,
https://github.com/pytorch/pytorch/commit/d4f9dbfa6619e601783c20abe7fe9e17794acbea,2018-11-07 15:27:15,2,,,,,
https://github.com/pytorch/pytorch/commit/4bca51e3e7dc83c424ce85f68feb32a6bf3ee463,2018-11-02 21:40:10,2,,,,,
https://github.com/pytorch/pytorch/commit/b3ef98450bcac40657bf003da95cc1061b3150fe,2018-10-31 15:42:03,2,,,,,
https://github.com/pytorch/pytorch/commit/1c8a823b3b3b67e4e1bcf5d1102b6cfbda7cef15,2018-10-29 14:56:02,2,,,,,
https://github.com/pytorch/pytorch/commit/83f788d088b1675c234fe01677a0c990ff1d3eee,2018-10-23 18:30:01,2,,,,,
https://github.com/pytorch/pytorch/commit/5f37c0afda3bf6516be16c644262c880ceafac33,2018-10-22 15:28:17,2,,,,,
https://github.com/pytorch/pytorch/commit/01227f3ba7f0bc261c574373d8780209bb07eedf,2018-10-21 23:07:50,2,,,,,
https://github.com/pytorch/pytorch/commit/dc07102b17915f21170fae9a9d52c6f2d59726ca,2018-10-16 20:27:44,2,,,,,
https://github.com/pytorch/pytorch/commit/7788ec9dd1036012b5a3faf156d6c999f25af0fd,2018-10-05 12:43:32,2,,,,,
https://github.com/pytorch/pytorch/commit/15367ba9bc3de25644133a908403ce0a70c6c330,2018-10-03 23:38:59,2,,,,,
https://github.com/pytorch/pytorch/commit/878e7740fdfd5538719eefdc778bbbc0284027f2,2018-09-28 22:40:10,2,,,,,
https://github.com/pytorch/pytorch/commit/90bcf41291ca62aa040e7f1437b18e648aefef32,2018-09-25 20:25:47,2,,,,,
https://github.com/pytorch/pytorch/commit/aa1adde80ba9aca4f4ef3113fae7f0ac0b99af72,2018-09-25 16:55:53,2,,,,,
https://github.com/pytorch/pytorch/commit/a26ad5a3323bcbbc1f2415954e9c5390ff296180,2018-09-19 0:16:18,2,,,,,
https://github.com/pytorch/pytorch/commit/7d25fa3c721f6b515af5bbfc704e96a978bef3c9,2018-09-18 16:55:36,2,,,,,
https://github.com/pytorch/pytorch/commit/f129da1a47274615bce094e949b77c8791de9a3b,2018-09-13 17:39:40,2,,,,,
https://github.com/pytorch/pytorch/commit/5952acc041db96b99dc0d463a28d74da9d3b28e5,2018-09-11 15:39:37,2,,,,,
https://github.com/pytorch/pytorch/commit/5712fe32971e5e1f9c18c5b39769812bebb18f85,2018-09-06 16:39:52,2,,,,,
https://github.com/pytorch/pytorch/commit/029082e87cd96d3ba6bf4c5d0b2d930973bd6536,2018-08-30 14:40:25,2,,,,,
https://github.com/pytorch/pytorch/commit/ef44faece2cd4045f58cbbac6c74842b84ac6c45,2018-08-14 13:11:13,2,,,,,
https://github.com/pytorch/pytorch/commit/a44d9d6eb40a28975967f5a7c7fb828b2429ad04,2018-08-01 21:09:19,2,,,,,
https://github.com/pytorch/pytorch/commit/bf32ea80942ce720b105efcd517fd11182edeb08,2018-07-27 12:24:07,2,,,,,
https://github.com/pytorch/pytorch/commit/2b8aea3adaf3758372c3ec97ee5eda54657df8bb,2018-07-09 19:55:26,2,,,,,
https://github.com/pytorch/pytorch/commit/9a9eadacc6ac3b734a6d607ae6f63ec1a0d1438d,2018-06-19 11:53:46,2,,,,,
https://github.com/pytorch/pytorch/commit/f14887a63f83b931df9fc5d841c7d3829141ff58,2018-06-18 23:16:34,2,,,,,
https://github.com/pytorch/pytorch/commit/b947ac227db9ee4ed2a7427a4ef0a27c5efffc1c,2018-06-12 20:05:45,2,,,,,
https://github.com/pytorch/pytorch/commit/49eec35e5b32a68277483ccb380fe28c3fcfb714,2018-06-12 14:44:36,2,,,,,
https://github.com/pytorch/pytorch/commit/8af88f3525e1908deb9ac181ebfb9f8eb49bcb46,2018-06-06 23:20:33,2,,,,,
https://github.com/pytorch/pytorch/commit/9fc0ba31b9ceb25761e1bda862d5e88fcf64770a,2018-06-04 10:41:47,2,,,,,
https://github.com/pytorch/pytorch/commit/36c3859d3e7b74c1d4be430b2a8af4ed307ca860,2018-06-03 14:15:05,2,,,,,
https://github.com/pytorch/pytorch/commit/215abffe609d0f151359101b24377a803b5b396e,2018-06-01 16:14:57,2,,,,,
https://github.com/pytorch/pytorch/commit/6c0bc27371de3c2a4a25d1ca91993ebdde571e5e,2018-05-31 20:11:02,2,,,,,
https://github.com/pytorch/pytorch/commit/74783f0cd83e8ef1fd32cfd04f36da8ddfc52f57,2018-05-31 0:09:32,2,,,,,
https://github.com/pytorch/pytorch/commit/5419c6ecb7373c359bc42f1d28c2284a6a6d8b1b,2018-05-30 14:48:01,2,,,,,
https://github.com/pytorch/pytorch/commit/5e50993be72bec4ad939993328dd02691ef7777d,2018-05-26 11:16:41,2,,,,,
https://github.com/pytorch/pytorch/commit/f01be11efd606b10bdee29d1e9501f722b9c1d49,2018-05-21 15:18:19,2,,,,,
https://github.com/pytorch/pytorch/commit/8c8918c3412aa1a7a50df02cddfd66be948d2ace,2018-05-08 17:40:18,2,,,,,
https://github.com/pytorch/pytorch/commit/95681257d619ed9da88fa8ff1fdc119beb809169,2018-04-30 17:34:41,2,,,,,
https://github.com/pytorch/pytorch/commit/3d4d39ce30a337fb18f5226dac6c6102ca6cc93f,2018-04-27 3:19:17,2,,,,,
https://github.com/pytorch/pytorch/commit/5945f3a7b40da2732cfe998b7747d6b4e42686a8,2018-04-20 23:28:57,2,,,,,
https://github.com/pytorch/pytorch/commit/187955b9599c162f75d19ceb65fde02bd85253b3,2018-04-18 4:12:08,2,,,,,
https://github.com/pytorch/pytorch/commit/caadc9301f0534001f9726866cb9db2e2b0e2758,2018-04-14 18:27:55,2,,,,,
https://github.com/pytorch/pytorch/commit/1e5611014ddc6c7e10654721ac81c7b1e81e25b6,2018-04-11 12:34:25,2,,,,,
https://github.com/pytorch/pytorch/commit/432425c76bb8228a2a8720bb1f07a8125538b53b,2018-04-10 16:44:44,2,,,,,
https://github.com/pytorch/pytorch/commit/aea31131e504d4fafcb0b921ca4605ec64f5611e,2018-04-10 13:51:02,2,,,,,
https://github.com/pytorch/pytorch/commit/57ee202022a11eded50791af5f3d21c4b8815ae3,2018-04-09 12:23:22,2,,,,,
https://github.com/pytorch/pytorch/commit/efc91d8c6dbf9d3aa598a58ac17921354acec2af,2018-04-04 23:07:31,2,,,,,
https://github.com/pytorch/pytorch/commit/58ae29b702f9b027c38f577dbe26990513e7803a,2018-03-31 0:00:44,2,,,,,
https://github.com/pytorch/pytorch/commit/c4e5001af8ebd506d23af54bc92be42469cb8944,2018-03-27 17:47:02,2,,,,,
https://github.com/pytorch/pytorch/commit/2ad57eeea9fc51a36c3187c9e554afe36eb12346,2018-03-27 16:11:54,2,,,,,
https://github.com/pytorch/pytorch/commit/23631eee5ae484d8397769492b3ea36f9eca282d,2018-03-19 19:38:55,2,,,,,
https://github.com/pytorch/pytorch/commit/f377159cc812927a63074ec41c3ad2e7749385a8,2018-03-13 5:23:26,2,,,,,
https://github.com/pytorch/pytorch/commit/4b2d2789686ee150cce884cd3410defda340a8f7,2018-03-12 10:07:57,2,,,,,
https://github.com/pytorch/pytorch/commit/03f2ad9029165d20585d00b11f45fe50de6b687f,2018-03-09 23:49:18,2,,,,,
https://github.com/pytorch/pytorch/commit/359d54ea9790439577e2d6de1352edaabcf0fbe2,2018-03-08 22:45:39,2,,,,,
https://github.com/pytorch/pytorch/commit/14c47fb211bc929ae4e505e7e13411faa2339f00,2018-03-06 3:33:11,2,,,,,
https://github.com/pytorch/pytorch/commit/847fad70a9846e9005867ea7ce000d564b5af708,2018-02-28 0:22:34,2,,,,,
https://github.com/pytorch/pytorch/commit/07414d94d7e86d881a045717c0311bd41bd5ec3b,2018-02-24 1:00:07,2,,,,,
https://github.com/pytorch/pytorch/commit/9c207b195a63b5a1362e7f161b696ce339f5ddae,2018-02-17 22:06:40,2,,,,,
https://github.com/pytorch/pytorch/commit/5c93ca258bab7bd74a8ec94d64647e48c8ad8797,2018-02-16 21:06:08,2,,,,,
https://github.com/pytorch/pytorch/commit/36c49c9f4a2d81a7884d96450cecdf4ccae8e96a,2018-02-16 19:26:11,2,,,,,
https://github.com/pytorch/pytorch/commit/2078e4ed37533f7de04bc28c66739a6bd1042776,2018-02-14 15:19:18,2,,,,,
https://github.com/pytorch/pytorch/commit/f2d3f20f6d4ad12aaaa97fa8293008c4c25e2b70,2018-01-31 15:38:49,2,,,,,
https://github.com/pytorch/pytorch/commit/4f63f348aef3da8b4d53f61098f4e32bd916c221,2018-01-29 14:53:03,2,,,,,
https://github.com/pytorch/pytorch/commit/c3596c2dfa4f326500da5f3fcb81ed46ef8a302f,2018-01-29 3:03:02,2,,,,,
https://github.com/pytorch/pytorch/commit/3e8465bc0269b318cb5d6d9e1fb64f59d8cdaadf,2018-01-24 16:45:30,2,,,,,
https://github.com/pytorch/pytorch/commit/8400c57daaed4ebf870c7b08cfcb94fd4405aac8,2018-01-24 13:37:27,2,,,,,
https://github.com/pytorch/pytorch/commit/91066559a8c8e5978ed4de722317576b222267c5,2018-01-20 0:34:09,2,,,,,
https://github.com/pytorch/pytorch/commit/7e3da987346edd3b83844b268c29f1f9a87e821d,2018-01-12 6:44:00,2,,,,,
https://github.com/pytorch/pytorch/commit/77523df413ff7f8a336b6481cfa47967c234a149,2018-01-11 15:14:33,2,,,,,
https://github.com/pytorch/pytorch/commit/c650c73cbcc3765ef67ae328e0ee37431597912a,2018-01-08 7:54:55,2,,,,,
https://github.com/pytorch/pytorch/commit/d7da50473e6f0bdb6e8ca9721874bc56100fc6c1,2018-01-04 7:17:02,2,,,,,
https://github.com/pytorch/pytorch/commit/a7cc6531399300f999a404718827e2a94c115aaf,2018-01-03 20:42:55,2,,,,,
https://github.com/pytorch/pytorch/commit/7315a19bc943baa84b7014151ed8db3dedc50d21,2017-12-19 1:14:00,2,,,,,
https://github.com/pytorch/pytorch/commit/a24c11329a1bdfb00848b4af6dced5368622d637,2017-12-08 18:03:49,2,,,,,
https://github.com/pytorch/pytorch/commit/daa450d6560f45bec5c34664a1cff596c7107bf4,2017-11-21 13:28:25,2,,,,,
https://github.com/pytorch/pytorch/commit/9bfaec86b021b8cc7508f582caae9bc397587a3f,2017-11-16 18:13:27,2,,,,,
https://github.com/pytorch/pytorch/commit/ce3413549f5cc312f48c4e2a2f60c41674e26257,2017-11-16 16:30:53,2,,,,,
https://github.com/pytorch/pytorch/commit/73431f087b48560ab4b65f8814809fc019061223,2017-11-11 18:50:13,2,,,,,
https://github.com/pytorch/pytorch/commit/e8e29690ef0306da25b5f191623476001d29a18b,2017-11-10 6:24:49,2,,,,,
https://github.com/pytorch/pytorch/commit/68b5d9437136fdb8ce87c7b27aca3b8bf1b3cc53,2017-11-09 20:58:40,2,,,,,
https://github.com/pytorch/pytorch/commit/9c3cb6e652e6033e355cef92229fde5b0baf271b,2017-11-08 9:55:25,2,,,,,
https://github.com/pytorch/pytorch/commit/6fde0cb507d59d2a9168f3051feba6865e9d1048,2017-11-07 12:47:13,2,,,,,
https://github.com/pytorch/pytorch/commit/c2626f6031bd48b6aff517d3de6bcc8f0bd01271,2017-11-06 13:12:40,2,,,,,
https://github.com/pytorch/pytorch/commit/cf348bcdeecfe0b47a2245d95eaa8ef37fb7b53e,2017-11-02 19:53:36,2,,,,,
https://github.com/pytorch/pytorch/commit/dbba384bd66b689124a0289f1131e5b34c8ac8f9,2017-11-02 19:53:36,2,,,,,
https://github.com/pytorch/pytorch/commit/8d377617e73a399e5b8838cf96dfd2896576ac52,2017-11-02 14:25:49,2,,,,,
https://github.com/pytorch/pytorch/commit/cf256ee268c30d4ca965b38b45467cf7f738542f,2017-11-01 5:51:23,2,,,,,
https://github.com/pytorch/pytorch/commit/5fc122bf3973504e619cd677ad4a7fc1011642cd,2017-10-24 17:54:28,2,,,,,
https://github.com/pytorch/pytorch/commit/50049168a655179832aaa98ebdaa72c77b301381,2017-10-23 14:32:49,2,,,,,
https://github.com/pytorch/pytorch/commit/0c0c9e743e82b398435ed07719e998aa15ac1ce1,2017-10-20 13:28:01,2,,,,,
https://github.com/pytorch/pytorch/commit/8f26d6aabcad991da88b663467ee2080a38631f7,2017-10-13 10:56:19,2,,,,,
https://github.com/pytorch/pytorch/commit/463bcd00ea906a76973c504dbbaf430f13ddff17,2017-10-07 20:38:30,2,,,,,
https://github.com/pytorch/pytorch/commit/7e80dc6cbd6cfec537f16be88fa2e5a5f112c181,2017-10-04 20:36:02,2,,,,,
https://github.com/pytorch/pytorch/commit/ba766ef39a4fff2d8856e17747393d469e409775,2017-10-04 16:03:20,2,,,,,
https://github.com/pytorch/pytorch/commit/181b2481d338a24efc553378c837dcc48b656e3f,2017-09-29 15:18:31,2,,,,,
https://github.com/pytorch/pytorch/commit/7caceea6e8c352a934f8fecf21f55454007d63b2,2017-09-25 23:53:59,2,,,,,
